Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000037078	-	LG1	-	12933952	12936462	0.000000	0.000000	0.000000
ENSONIG00000034341	-	LG1	-	12941476	12944167	0.000000	0.000000	0.000000
ENSONIG00000028662	-	LG1	+	12961323	12961526	7.561275	10.580803	11.944360
ENSONIG00000042779	slc24a5	LG1	-	12980424	12987169	0.000000	0.000000	0.000000
ENSONIG00000030175	-	LG1	+	12992961	12993934	8.936750	12.505562	14.117164
ENSONIG00000037887	slc24a5	LG1	-	13014719	13020245	0.000000	0.000000	0.000000
ENSONIG00000032500	-	LG1	+	13030328	13031410	14.087893	19.713768	22.254297
ENSONIG00000033002	sema6dl	LG1	-	13055511	13068630	21.082623	33.624863	37.958126
ENSONIG00000000145	dmxl2	LG1	+	13331231	13368476	1.535362	2.399937	2.709219
ENSONIG00000000153	gldn	LG1	-	13371012	13376385	0.000000	0.000000	0.000000
ENSONIG00000041467	tnfaip8l3	LG1	+	13394254	13413461	4.372172	6.118160	6.906612
ENSONIG00000000167	scg3	LG1	+	13424201	13437736	0.000000	0.000000	0.000000
ENSONIG00000000172	lysmd2	LG1	-	13438392	13445511	8.940934	12.511417	14.123774
ENSONIG00000000174	tmod2	LG1	-	13459498	13472988	18.193567	32.584599	36.783802
ENSONIG00000000176	leo1	LG1	+	13477203	13485740	22.000959	33.002621	37.255695
ENSONIG00000000180	mapk6	LG1	+	13510705	13520299	19.388931	27.131731	30.628220
ENSONIG00000000183	-	LG1	+	13532966	13537867	0.000000	0.000000	0.000000
ENSONIG00000000185	USP8	LG1	-	13537109	13549756	9.926062	13.889947	15.679955
ENSONIG00000000190	hdc	LG1	+	13555704	13560456	0.000000	0.000000	0.000000
ENSONIG00000030469	slc27a2a	LG1	-	13559045	13567057	0.000000	0.000000	0.000000
ENSONIG00000034343	slc27a2a	LG1	+	13565402	13595368	0.000000	0.000000	0.000000
ENSONIG00000015562	slc27a2a	LG1	-	13574297	13579969	0.000000	0.000000	0.000000
ENSONIG00000036671	-	LG1	-	13588593	13590214	0.000000	0.000000	0.000000
ENSONIG00000000192	-	LG1	-	13601904	13613076	0.000000	0.000000	0.000000
ENSONIG00000000198	gatm	LG1	+	13616146	13620669	1.481319	2.094970	2.364951
ENSONIG00000000200	pde8a	LG1	+	13632863	13681198	2.421663	4.669915	5.271730
ENSONIG00000000206	-	LG1	+	13684134	13692067	9.729815	13.615330	15.369949
ENSONIG00000038956	-	LG1	-	13692640	13696524	1.525560	2.134779	2.409890
ENSONIG00000000209	WHAMM	LG1	+	13699389	13711618	3.623188	5.070076	5.723461
ENSONIG00000000214	homer2	LG1	-	13719566	13749818	4.252675	6.720082	7.586105
ENSONIG00000041300	RAMAC	LG1	+	13749000	13752364	12.438971	17.406363	19.649536
ENSONIG00000000221	BTBD1	LG1	-	13761981	13769152	8.308838	12.027002	13.576933
ENSONIG00000000225	TM6SF1	LG1	+	13769712	13775720	1.287681	1.904004	2.149374
ENSONIG00000000228	ZRSR2	LG1	+	13778541	13784173	7.927327	11.093035	12.522603
ENSONIG00000010036	-	LG1	-	13786525	13789784	5.697947	16.887701	19.064034
ENSONIG00000040178	-	LG1	+	13807819	13808835	0.000000	0.000000	0.000000
ENSONIG00000035438	-	LG1	+	13816478	13817494	0.000000	0.000000	0.000000
ENSONIG00000034624	-	LG1	+	13835067	13836083	0.000000	0.000000	0.000000
ENSONIG00000038261	PHKA2	LG1	+	13856754	13937567	1.971297	5.191447	5.860473
ENSONIG00000040091	ppef1	LG1	-	13944455	13956440	0.000000	0.000000	0.000000
ENSONIG00000003420	SCML2	LG1	+	14009371	14035765	1.926786	2.696231	3.043696
ENSONIG00000003415	NHS	LG1	-	14045889	14098541	0.000000	0.000000	0.000000
ENSONIG00000003407	ace2	LG1	+	14095839	14113133	0.000000	0.000000	0.000000
ENSONIG00000036556	-	LG1	-	14114283	14119976	4.968413	6.952504	7.848480
ENSONIG00000003402	zgc:113276	LG1	+	14123234	14130517	0.000000	0.000000	0.000000
ENSONIG00000003398	pir	LG1	+	14141786	14155189	9.028893	23.985750	27.076815
ENSONIG00000003392	vegfd	LG1	+	14155576	14164154	0.000000	0.000000	0.000000
ENSONIG00000031174	gpa33a	LG1	+	14199859	14203859	12.400367	17.352343	19.588554
ENSONIG00000003388	-	LG1	+	14211080	14212679	0.000000	0.000000	0.000000
ENSONIG00000003386	-	LG1	+	14224210	14225635	1.978801	2.769018	3.125863
ENSONIG00000003383	-	LG1	+	14229560	14250198	2.416696	3.381782	3.817595
ENSONIG00000033569	-	LG1	+	14254174	14258684	1.819845	2.546584	2.874764
ENSONIG00000003378	ildr1a	LG1	+	14260160	14265705	5.850882	8.187380	9.242495
ENSONIG00000003374	tmem39a	LG1	+	14274677	14281620	2.842704	3.977913	4.490550
ENSONIG00000020617	PRSS23	LG1	-	14285403	14287339	7.430081	10.397218	11.737116
ENSONIG00000003371	-	LG1	-	14323096	14338988	0.000000	0.000000	0.000000
ENSONIG00000008330	-	LG1	+	14347012	14370106	8.365871	14.367975	16.219589
ENSONIG00000030788	-	LG1	-	14371363	14372312	0.000000	0.000000	0.000000
ENSONIG00000039570	-	LG1	+	14382374	14384920	0.000000	0.000000	0.000000
ENSONIG00000038730	-	LG1	+	14395033	14400230	6.838909	9.569966	10.803256
ENSONIG00000039069	-	LG1	+	14402175	14420273	2.249033	3.147164	3.552742
ENSONIG00000029799	-	LG1	-	14413506	14414609	0.000000	0.000000	0.000000
ENSONIG00000003368	pcnp	LG1	-	14422526	14424552	24.098009	38.385101	43.331821
ENSONIG00000003365	stk16	LG1	+	14424603	14431257	9.550505	13.364414	15.086698
ENSONIG00000003354	atic	LG1	+	14462745	14470415	9.045102	14.153651	15.977644
ENSONIG00000003336	fn1b	LG1	-	14471231	14489398	28.356680	44.229305	49.929169
ENSONIG00000003332	psmd14	LG1	-	14516299	14520433	31.597092	47.160091	53.237652
ENSONIG00000003329	RBMS1	LG1	+	14524626	14538308	3.707433	8.530527	9.629863
ENSONIG00000003317	ITGB6	LG1	+	14547852	14559820	8.018167	19.843483	22.400730
ENSONIG00000003303	PLA2R1	LG1	+	14562796	14591230	3.957108	5.990795	6.762834
ENSONIG00000003287	LY75	LG1	+	14593106	14615660	5.017491	9.033408	10.197550
ENSONIG00000003281	marchf7	LG1	-	14618190	14627396	28.558260	39.962749	45.112782
ENSONIG00000003272	BAZ2B	LG1	+	14655274	14708544	4.116007	7.863896	8.877322
ENSONIG00000003270	wdsub1	LG1	+	14711457	14722239	6.491971	12.358279	13.950900
ENSONIG00000003268	TANC1	LG1	-	14723741	14768993	0.000000	0.000000	0.000000
ENSONIG00000003261	GTF2F2	LG1	-	14772561	14782514	18.302990	36.124931	40.780384
ENSONIG00000003260	-	LG1	-	14788205	14790511	9.266604	12.967140	14.638227
ENSONIG00000003255	ercc3	LG1	+	14790453	14798670	5.702388	8.111765	9.157135
ENSONIG00000003246	cyp27c1	LG1	+	14798939	14807616	0.000000	0.000000	0.000000
ENSONIG00000003242	RBM26	LG1	+	14810470	14819727	8.977355	14.760051	16.662189
ENSONIG00000037616	-	LG1	+	14866023	14872380	0.000000	0.000000	0.000000
ENSONIG00000003238	PCDH20	LG1	+	15555699	15559696	0.000000	0.000000	0.000000
ENSONIG00000030929	-	LG1	+	15569288	15570763	0.000000	0.000000	0.000000
ENSONIG00000003233	tdrd3	LG1	-	15589208	15605054	8.820127	12.441741	14.045118
ENSONIG00000003222	diaph3	LG1	+	15611065	15768741	0.000000	0.000000	0.000000
ENSONIG00000034660	-	LG1	+	15771414	15772430	0.000000	0.000000	0.000000
ENSONIG00000003221	pcdh17	LG1	-	15970969	16028013	1.113764	1.558536	1.759386
ENSONIG00000003214	lims1	LG1	-	16340218	16347195	11.251072	21.972633	24.804264
ENSONIG00000035834	-	LG1	-	16351081	16358555	3.929596	5.498845	6.207486
ENSONIG00000003210	tgfbrap1	LG1	-	16364030	16372309	5.001255	7.417113	8.372962
ENSONIG00000003207	cul4a	LG1	+	16374870	16383117	6.776024	14.196320	16.025810
ENSONIG00000003203	-	LG1	+	16385777	16393209	40.012371	55.990955	63.206558
ENSONIG00000003200	grtp1a	LG1	-	16394315	16401501	2.338710	3.272653	3.694403
ENSONIG00000003194	adprhl1	LG1	-	16404869	16412304	0.000000	0.000000	0.000000
ENSONIG00000003192	DCUN1D2	LG1	-	16416334	16419699	1.137302	1.597814	1.803725
ENSONIG00000003186	TMCO3	LG1	+	16419761	16428805	2.097622	3.366050	3.799836
ENSONIG00000003170	-	LG1	+	16447265	16464192	0.000000	0.000000	0.000000
ENSONIG00000003162	gas6	LG1	-	16448102	16480216	21.510454	33.408840	37.714264
ENSONIG00000003156	pros1	LG1	-	16483957	16496059	3.353248	4.798151	5.416492
ENSONIG00000003142	RASA3	LG1	-	16499590	16540298	0.357999	3.232902	3.649529
ENSONIG00000003136	TPP2	LG1	+	16547857	16559760	0.000000	0.000000	0.000000
ENSONIG00000036149	oni-mir-10711	LG1	+	16556461	16556538	0.000000	0.000000	0.000000
ENSONIG00000003134	-	LG1	-	16573826	16578160	0.000000	0.000000	0.000000
ENSONIG00000003133	mettl21e	LG1	-	16580553	16583568	0.000000	0.000000	0.000000
ENSONIG00000003129	-	LG1	-	16583727	16593914	3.084797	4.316683	4.872978
ENSONIG00000003125	blzf1	LG1	+	16595031	16598689	8.686935	17.749798	20.037230
ENSONIG00000003128	trmt10c	LG1	-	16598760	16600277	9.110672	12.748939	14.391905
ENSONIG00000003123	txnl4b	LG1	+	16600712	16603566	4.616613	6.460217	7.292750
ENSONIG00000003122	mrpl16	LG1	+	16606890	16609633	20.219252	67.257317	75.924820
ENSONIG00000003119	-	LG1	+	16612146	16620326	1.969331	2.755766	3.110904
ENSONIG00000003118	-	LG1	-	16621566	16623929	42.106853	63.662083	71.866264
ENSONIG00000003115	-	LG1	+	16641629	16649353	0.000000	0.000000	0.000000
ENSONIG00000022071	mir18a	LG1	+	16656571	16656646	0.000000	0.000000	0.000000
ENSONIG00000022074	oni-mir-20-1	LG1	+	16656963	16657023	0.000000	0.000000	0.000000
ENSONIG00000022134	oni-mir-19b-1	LG1	+	16657087	16657147	0.000000	0.000000	0.000000
ENSONIG00000021937	oni-mir-92a-2	LG1	+	16657256	16657313	1.086207	1.519974	1.715855
ENSONIG00000003113	gpc5a	LG1	+	16659327	16802225	8.843407	12.374943	13.969712
ENSONIG00000003108	gpc6a	LG1	-	16827109	16962276	0.000000	0.000000	0.000000
ENSONIG00000041744	-	LG1	+	16976451	16979284	0.000000	0.000000	0.000000
ENSONIG00000042449	-	LG1	+	17081485	17097267	0.000000	0.000000	0.000000
ENSONIG00000003102	-	LG1	+	17081823	17112318	2.704194	4.481354	5.058869
ENSONIG00000041338	kctd12.2	LG1	-	17124935	17125732	40.255062	56.330566	63.589935
ENSONIG00000036612	-	LG1	-	17158234	17160579	0.000000	0.000000	0.000000
ENSONIG00000003100	SLC5A7	LG1	-	17187104	17191309	0.000000	0.000000	0.000000
ENSONIG00000003098	ARL6	LG1	-	17194707	17202584	2.543901	3.559785	4.018538
ENSONIG00000034384	nsun3	LG1	-	17302433	17307338	1.150623	1.610114	1.817611
ENSONIG00000003083	-	LG1	-	17308117	17310827	350.071747	726.635864	820.278076
ENSONIG00000003082	rrad	LG1	+	17315109	17317791	3.660517	5.122312	5.782429
ENSONIG00000003074	-	LG1	+	17317908	17364256	0.000000	0.000000	0.000000
ENSONIG00000003072	ca7	LG1	-	17370137	17380356	0.000000	0.000000	0.000000
ENSONIG00000003065	nae1	LG1	+	17379657	17388322	3.818704	10.569132	11.931184
ENSONIG00000020615	-	LG1	-	17410231	17411928	28.477621	39.849907	44.985397
ENSONIG00000003060	dync1li2	LG1	+	17419744	17430632	2.282720	4.292222	4.845364
ENSONIG00000024902	cmtm4	LG1	+	17434638	17450522	4.559809	6.380728	7.203018
ENSONIG00000036717	cmtm3	LG1	-	17455286	17463215	2.908574	4.070087	4.594603
ENSONIG00000036785	-	LG1	-	17462426	17463822	0.000000	0.000000	0.000000
ENSONIG00000003051	galns	LG1	-	17466181	17489443	8.909177	18.983807	21.430267
ENSONIG00000038244	trappc2l	LG1	+	17489894	17491563	19.530424	30.010960	33.878494
ENSONIG00000032747	PABPN1L	LG1	-	17491926	17493767	1.943515	2.719640	3.070123
ENSONIG00000003046	-	LG1	-	17505252	17540395	0.000000	0.000000	0.000000
ENSONIG00000031420	-	LG1	-	17597340	17598356	0.000000	0.000000	0.000000
ENSONIG00000003039	ACSF3	LG1	+	17620993	17675117	0.776316	1.512258	1.707144
ENSONIG00000003028	cdh15	LG1	+	17685721	17703623	0.000000	0.000000	0.000000
ENSONIG00000003023	SPG7	LG1	-	17704120	17713279	4.078523	7.792297	8.796496
ENSONIG00000003018	ANKRD11	LG1	+	17742240	17817375	0.000000	0.000000	0.000000
ENSONIG00000003017	SLC22A31	LG1	+	17823816	17840804	4.500549	6.297803	7.109406
ENSONIG00000003012	dpep1	LG1	-	17840616	17849837	0.000000	0.000000	0.000000
ENSONIG00000003011	sult5a1	LG1	+	17855521	17859283	1.741365	2.436764	2.750792
ENSONIG00000039066	-	LG1	-	17872384	17879077	0.000000	0.000000	0.000000
ENSONIG00000003006	dhodh	LG1	-	17915192	17924689	2.457647	3.439087	3.882284
ENSONIG00000040532	ist1	LG1	-	17942270	17946187	30.045498	42.043900	47.462135
ENSONIG00000002999	mphosph10	LG1	-	17946298	17955690	4.926935	9.168617	10.350184
ENSONIG00000002996	mcee	LG1	+	17955134	17958566	22.906088	57.115177	64.475655
ENSONIG00000033676	fth1a	LG1	-	17960852	17963629	4017.390381	5621.699707	6346.172852
ENSONIG00000032714	rplp2l	LG1	-	17973692	17976561	2748.648682	3846.297363	4341.972656
ENSONIG00000029118	lin7c	LG1	-	17985972	17990944	2.300000	5.166514	5.832327
ENSONIG00000020614	bdnf	LG1	-	17993983	18012005	1.997923	2.804513	3.165934
ENSONIG00000002979	mettl15	LG1	+	18064128	18114358	1.055973	1.477666	1.668095
ENSONIG00000034562	-	LG1	+	18196871	18231309	0.000000	0.000000	0.000000
ENSONIG00000043025	-	LG1	+	18231541	18233778	0.000000	0.000000	0.000000
ENSONIG00000028691	mettl15	LG1	+	18236312	18254533	0.000000	0.000000	0.000000
ENSONIG00000041286	-	LG1	+	18301149	18303841	0.000000	0.000000	0.000000
ENSONIG00000002972	lgr4	LG1	+	18327892	18356990	0.000000	0.000000	0.000000
ENSONIG00000002948	mybpc3	LG1	-	18364621	18395460	0.000000	0.000000	0.000000
ENSONIG00000029871	-	LG1	+	18399560	18400804	7.094276	9.927313	11.206654
ENSONIG00000002940	spi1b	LG1	-	18401771	18410065	12.098713	17.971973	20.288034
ENSONIG00000002939	slc39a13	LG1	+	18421662	18441444	18.930233	26.489855	29.903625
ENSONIG00000032433	GAS2	LG1	-	18456146	18468505	1.499287	2.098014	2.368387
ENSONIG00000002926	slc17a6b	LG1	-	18487012	18500653	0.000000	0.000000	0.000000
ENSONIG00000002915	ano5b	LG1	-	18503822	18531237	0.658717	2.465074	2.782750
ENSONIG00000036094	THSD4	LG1	-	18578978	18645730	0.000000	0.000000	0.000000
ENSONIG00000028678	-	LG1	+	18651452	18656558	0.000000	0.000000	0.000000
ENSONIG00000030178	-	LG1	-	18680858	18682524	0.000000	0.000000	0.000000
ENSONIG00000006253	IGDCC3	LG1	+	18688330	18743869	0.000000	0.000000	0.000000
ENSONIG00000006251	cilp	LG1	+	18801075	18807695	1.551724	2.171391	2.451220
ENSONIG00000006245	eif3jb	LG1	-	18808796	18812947	21.033520	29.433069	33.226135
ENSONIG00000006240	casc4	LG1	-	18844330	18864498	13.231058	35.524136	40.102161
ENSONIG00000006230	-	LG1	-	18866044	18973142	0.000000	0.000000	0.000000
ENSONIG00000006221	TJP1	LG1	-	18976672	19081050	14.016459	24.103458	27.209690
ENSONIG00000032083	-	LG1	-	18992451	18993000	0.000000	0.000000	0.000000
ENSONIG00000036023	-	LG1	-	19111830	19114045	0.000000	0.000000	0.000000
ENSONIG00000037750	sord	LG1	+	19115135	19118664	18.716536	28.210155	31.845625
ENSONIG00000006208	APBA2	LG1	-	19123312	19190372	3.311290	5.634713	6.360863
ENSONIG00000006203	sdhaf2	LG1	-	19326810	19334875	21.472376	30.047180	33.919384
ENSONIG00000006199	cpsf7	LG1	+	19335170	19339680	6.863693	9.604649	10.842407
ENSONIG00000038215	polr2l	LG1	-	19341393	19342759	37.259319	52.138500	58.857632
ENSONIG00000006194	DAGLA	LG1	+	19348887	19389891	0.000000	0.000000	0.000000
ENSONIG00000042156	oni-mir-10959	LG1	+	19363280	19363358	0.000000	0.000000	0.000000
ENSONIG00000006180	ext2	LG1	+	19394809	19412608	13.167402	21.511330	24.283512
ENSONIG00000006172	caprin1a	LG1	+	19464084	19473211	12.379304	22.731628	25.661072
ENSONIG00000006167	nucb2a	LG1	-	19474912	19480189	7.667848	14.216000	16.048027
ENSONIG00000006159	PLEKHA7	LG1	+	19487478	19562281	0.000000	0.000000	0.000000
ENSONIG00000006148	sox6	LG1	+	19569787	19694310	0.000000	0.000000	0.000000
ENSONIG00000039281	CYP2R1	LG1	+	19815665	19818362	0.000000	0.000000	0.000000
ENSONIG00000006135	PDE3B	LG1	-	19822633	19868277	1.984302	2.894516	3.267535
ENSONIG00000006126	copb1	LG1	+	19872179	19880845	24.168945	34.579178	39.035423
ENSONIG00000006123	rras2	LG1	+	19883629	19910019	11.037879	15.445759	17.436266
ENSONIG00000032162	lmo1	LG1	-	20015048	20038357	0.000000	0.000000	0.000000
ENSONIG00000006109	-	LG1	-	20161617	20168740	0.000000	0.000000	0.000000
ENSONIG00000006104	-	LG1	-	20180652	20194680	7.810401	10.929415	12.337898
ENSONIG00000006097	dennd2b	LG1	-	20200345	20236648	16.184750	31.331770	35.369522
ENSONIG00000006095	tmem9b	LG1	-	20255148	20260236	12.775661	21.012743	23.720675
ENSONIG00000006087	scube2	LG1	-	20261541	20281393	6.946634	13.157763	14.853415
ENSONIG00000030336	sinhcafl	LG1	-	20283874	20287312	6.482863	9.643234	10.885966
ENSONIG00000006080	DENND5A	LG1	-	20289349	20323319	4.532607	8.443208	9.531291
ENSONIG00000038769	tmem41b	LG1	-	20326666	20334555	1.542934	2.375850	2.682028
ENSONIG00000006069	ipo7	LG1	+	20336373	20350467	15.594033	25.303719	28.564629
ENSONIG00000006065	SWAP70	LG1	+	20352472	20361911	0.000000	0.000000	0.000000
ENSONIG00000006046	SBF2	LG1	-	20370549	20477684	5.249801	8.881906	10.026524
ENSONIG00000006045	adma	LG1	+	20480933	20483371	20.503105	28.690840	32.388252
ENSONIG00000006039	AMPD3	LG1	+	20488524	20500632	1.917075	7.583624	8.560932
ENSONIG00000030154	-	LG1	-	20501094	20502678	4.765237	10.310678	11.639422
ENSONIG00000006032	-	LG1	-	20509172	20517525	7.905142	11.061990	12.487558
ENSONIG00000033045	-	LG1	-	20526655	20532508	0.000000	0.000000	0.000000
ENSONIG00000033557	-	LG1	-	20533328	20537677	0.000000	0.000000	0.000000
ENSONIG00000006019	ctr9	LG1	+	20541928	20549743	13.568281	22.871134	25.818554
ENSONIG00000006008	eif4g2a	LG1	-	20552417	20557963	23.280954	34.410366	38.844860
ENSONIG00000006002	GALNT18	LG1	-	20599465	20685038	0.000000	0.000000	0.000000
ENSONIG00000005997	BTBD10	LG1	+	20774313	20781782	17.641943	25.103331	28.338417
ENSONIG00000021395	RASSF10	LG1	-	20803140	20804465	0.000000	0.000000	0.000000
ENSONIG00000005991	TEAD1	LG1	-	20808751	20857635	1.540360	2.261076	2.552463
ENSONIG00000005981	MICAL2	LG1	-	20880392	20920581	2.478674	4.562927	5.150955
ENSONIG00000005970	usp47	LG1	-	20962603	20982390	5.256135	8.313764	9.385166
ENSONIG00000005967	CLEC3A	LG1	-	20985518	20987400	28.040346	39.238010	44.294643
ENSONIG00000034017	vat1l	LG1	-	20989988	21001309	0.000000	0.000000	0.000000
ENSONIG00000043027	bola3	LG1	-	21004263	21006937	10.281350	14.387116	16.241196
ENSONIG00000005950	-	LG1	+	21007518	21027806	0.000000	0.000000	0.000000
ENSONIG00000005943	-	LG1	+	21030580	21063523	0.000000	0.000000	0.000000
ENSONIG00000032526	-	LG1	-	21069285	21070824	1.701862	2.381485	2.688390
ENSONIG00000005937	kars1	LG1	+	21073301	21084503	31.147093	106.518204	120.245293
ENSONIG00000030029	oni-mir-10764	LG1	+	21075771	21075826	0.000000	0.000000	0.000000
ENSONIG00000038176	gcshb	LG1	+	21088458	21092765	0.000000	0.000000	0.000000
ENSONIG00000005934	rpl13	LG1	+	21096095	21100117	2316.489502	3241.559082	3659.301514
ENSONIG00000035536	-	LG1	+	21098354	21098432	0.000000	0.000000	0.000000
ENSONIG00000021629	-	LG1	+	21099692	21099766	2.413333	3.377076	3.812283
ENSONIG00000030608	cyb5b	LG1	-	21195595	21199267	9.358407	13.095604	14.783245
ENSONIG00000005916	dhx38	LG1	+	21200568	21219336	3.888683	7.379663	8.330687
ENSONIG00000005914	zfhx3b	LG1	-	21382148	21546998	0.000000	0.000000	0.000000
ENSONIG00000005911	-	LG1	+	21708365	21716936	0.000000	0.000000	0.000000
ENSONIG00000028738	-	LG1	+	21726304	21727320	0.000000	0.000000	0.000000
ENSONIG00000005903	CRISPLD2	LG1	-	21737194	21750538	0.000000	0.000000	0.000000
ENSONIG00000005896	USP10	LG1	-	21761286	21780333	2.864002	7.313206	8.255665
ENSONIG00000005894	marveld3	LG1	+	21782371	21783772	1.432497	2.004552	2.262880
ENSONIG00000005888	PHLPP2	LG1	-	21789940	21825059	0.000000	0.000000	0.000000
ENSONIG00000005876	ap1g1	LG1	-	21829565	21850089	4.080317	8.311854	9.383010
ENSONIG00000042624	ZNF821	LG1	+	21850257	21868349	0.436291	2.022499	2.283140
ENSONIG00000005873	ATXN1L	LG1	-	21876542	21879940	0.000000	0.000000	0.000000
ENSONIG00000005869	mtmr10	LG1	-	21886761	21902719	1.930440	2.884584	3.256322
ENSONIG00000005848	MYO1E	LG1	+	21905219	21955232	5.865846	9.868716	11.140506
ENSONIG00000005845	rnf111	LG1	-	21960000	21992834	1.819136	6.467110	7.300531
ENSONIG00000005838	sltm	LG1	+	22009800	22019131	23.745697	52.409222	59.163242
ENSONIG00000029481	mindy2	LG1	-	22026494	22047235	0.000000	0.000000	0.000000
ENSONIG00000005834	adam10a	LG1	+	22049848	22078266	7.450337	19.172707	21.643511
ENSONIG00000005832	lipca	LG1	-	22080597	22091148	0.000000	0.000000	0.000000
ENSONIG00000005813	aldh1a2	LG1	+	22116423	22144090	6.637491	14.712942	16.609013
ENSONIG00000005812	polr2m	LG1	-	22181399	22186706	2.888120	4.041465	4.562292
ENSONIG00000005808	MYZAP	LG1	-	22189134	22200639	1.528627	2.139071	2.414734
ENSONIG00000005801	CGNL1	LG1	-	22212193	22243883	3.733359	5.756024	6.497808
ENSONIG00000005794	tcf12	LG1	-	22248610	22330094	1.122251	6.448830	7.279896
ENSONIG00000005792	-	LG1	+	22344366	22362145	4.394527	6.279985	7.089293
ENSONIG00000030431	mns1	LG1	+	22363454	22368072	0.000000	0.000000	0.000000
ENSONIG00000005783	tex9	LG1	-	22367235	22374933	0.000000	0.000000	0.000000
ENSONIG00000005780	-	LG1	+	22380921	22405042	0.000000	0.000000	0.000000
ENSONIG00000005755	nedd4a	LG1	+	22417828	22454510	0.882227	1.796387	2.027889
ENSONIG00000005750	PRTG	LG1	+	22461956	22488406	0.000000	0.000000	0.000000
ENSONIG00000005746	-	LG1	+	22491832	22502440	19.427673	27.185944	30.689419
ENSONIG00000005742	pigb	LG1	-	22502603	22508109	7.205357	10.547748	11.907045
ENSONIG00000027701	rab27a	LG1	+	22512901	22529482	9.291942	13.002597	14.678252
ENSONIG00000005739	vrk3	LG1	+	22531885	22545158	5.752215	9.697158	10.946839
ENSONIG00000005738	-	LG1	-	22547142	22558997	15.150919	24.485203	27.640633
ENSONIG00000005736	ctcf	LG1	-	22570631	22573182	10.034678	14.041939	15.851534
ENSONIG00000005734	nudt21	LG1	+	22586524	22591005	20.223804	28.300003	31.947046
ENSONIG00000030993	ogfod1	LG1	+	22594530	22601785	2.747119	4.027149	4.546131
ENSONIG00000005732	tradd	LG1	+	22604426	22616790	4.447768	6.223945	7.026030
ENSONIG00000010197	gnao1b	LG1	+	22619450	22624227	0.000000	0.000000	0.000000
ENSONIG00000005726	cog4	LG1	-	22626436	22637379	8.457490	13.322705	15.039614
ENSONIG00000031523	-	LG1	-	22638347	22642107	6.412835	8.973744	10.130198
ENSONIG00000005724	gfod2	LG1	-	22647799	22651165	0.000000	0.000000	0.000000
ENSONIG00000021394	thap11	LG1	+	22655929	22656759	2.930205	4.100357	4.628773
ENSONIG00000027516	nrn1lb	LG1	+	22661419	22666974	0.000000	0.000000	0.000000
ENSONIG00000005719	cmtr2	LG1	+	22682429	22688662	1.256550	1.758342	1.984941
ENSONIG00000005717	calb2b	LG1	+	22708084	22724093	0.000000	0.000000	0.000000
ENSONIG00000005716	got2b	LG1	+	22732341	22777457	9.212976	42.892475	48.420063
