GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
3713	3.14e-15	4.15e-17	1.3553	-8.4087049	-11.3959352	308.58	IVL	involucrin
8534	3.22e-15	4.27e-17	0.6544	-8.405296	-5.5008178	316.18	CHST1	carbohydrate sulfotransferase 1
4092	3.23e-15	4.30e-17	0.1897	-8.4044053	-1.5944106	502.51	SMAD7	SMAD family member 7
4173	3.79e-15	5.06e-17	0.0323	8.385286	0.2710528	2425.45	MCM4	minichromosome maintenance complex component 4
5031	3.88e-15	5.21e-17	0.8244	-8.3819038	-6.9097244	18.83	P2RY6	pyrimidinergic receptor P2Y6
1469	4.03e-15	5.43e-17	0.976	-8.376972	-8.1761724	108.83	CST1	cystatin SN
304	4.12e-15	5.60e-17	0.1684	-8.3734023	-1.4101548	4941.49	ANXA2P2	annexin A2 pseudogene 2
51754	4.12e-15	5.60e-17	0.0685	-8.3733646	-0.573653	1087.39	TMEM8B	transmembrane protein 8B
116985	4.67e-15	6.37e-17	0.0614	-8.3581706	-0.5133972	4091.56	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
64220	5.19e-15	7.11e-17	0.8989	-8.3451445	-7.5012053	481.89	STRA6	signaling receptor and transporter of retinol STRA6
79692	6.35e-15	8.73e-17	0.0688	8.3208988	0.5721388	922.68	ZNF322	zinc finger protein 322
107986827	6.58e-15	9.10e-17	0.0985	8.3160326	0.8187517	1004.43	CZ1P-ASNS	CZ1P-ASNS readthrough
165186	7.54e-15	1.05e-16	0.5299	-8.29951	-4.3975647	28.47	TOGARAM2	TOG array regulator of axonemal microtubules 2
100996758	8.24e-15	1.15e-16	0.6295	-8.2884224	-5.2174378	84.38	NPY4R2	neuropeptide Y receptor Y4-2
113218486	8.88e-15	1.24e-16	0.3264	-8.2791062	-2.7024571	97.52	MIR10392	microRNA 10392
51703	9.04e-15	1.27e-16	0.4938	-8.2764937	-4.0868638	53.3	ACSL5	acyl-CoA synthetase long chain family member 5
1510	9.26e-15	1.30e-16	0.8637	-8.2731688	-7.1457936	22.21	CTSE	cathepsin E
8550	9.70e-15	1.37e-16	0.0349	8.267098	0.2882077	1506.74	MAPKAPK5	MAPK activated protein kinase 5
5089	1.01e-14	1.44e-16	0.0282	-8.2613816	-0.2328298	2587.58	PBX2	PBX homeobox 2
100861548	1.19e-14	1.70e-16	0.0833	-8.24164	-0.6862527	2581.63	PINK1-AS	PINK1 antisense RNA
3687	1.20e-14	1.72e-16	1.1417	-8.2399562	-9.4075304	2392.39	ITGAX	integrin subunit alpha X
147166	1.26e-14	1.82e-16	0.0694	-8.2334383	-0.57136	345.25	TRIM16L	tripartite motif containing 16 like
51129	1.26e-14	1.81e-16	0.2894	-8.2337308	-2.3826429	4655.21	ANGPTL4	angiopoietin like 4
2048	1.28e-14	1.86e-16	0.2392	-8.2306896	-1.9689747	3228.51	EPHB2	EPH receptor B2
10384	1.56e-14	2.27e-16	0.1724	-8.2068276	-1.4148059	261.21	BTN3A3	butyrophilin subfamily 3 member A3
54788	1.69e-14	2.47e-16	0.041	8.1967433	0.3362779	2408.23	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
57648	1.74e-14	2.56e-16	0.1628	-8.1925472	-1.3338214	2759.87	KIAA1522	KIAA1522
1857	1.74e-14	2.56e-16	0.0378	-8.1923031	-0.3093917	6638.54	DVL3	dishevelled segment polarity protein 3
27250	1.89e-14	2.80e-16	0.0751	-8.1818033	-0.6142983	1158.27	PDCD4	programmed cell death 4
221468	2.11e-14	3.13e-16	0.1952	-8.1680287	-1.5947239	80.08	TMEM217	transmembrane protein 217
5036	2.58e-14	3.83e-16	0.0371	8.1437052	0.3017938	12639.59	PA2G4	proliferation-associated 2G4
79642	2.68e-14	4.00e-16	0.2789	-8.138609	-2.2698791	47.45	ARSJ	arylsulfatase family member J
718	2.69e-14	4.04e-16	0.5009	-8.1374842	-4.0757472	187.59	C3	complement C3
124044	3.10e-14	4.67e-16	0.1231	8.1197688	0.999775	1553.53	SPATA2L	spermatogenesis associated 2 like
162461	3.30e-14	4.99e-16	0.3684	-8.1117872	-2.9880118	39.14	TMEM92	transmembrane protein 92
3995	3.36e-14	5.10e-16	0.2362	-8.1091851	-1.9154129	2714.27	FADS3	fatty acid desaturase 3
414236	3.76e-14	5.71e-16	0.363	-8.0952474	-2.9388354	39.19	C10orf55	chromosome 10 putative open reading frame 55
3710	3.76e-14	5.74e-16	0.2813	-8.0946759	-2.2768808	10355.98	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
84171	3.83e-14	5.87e-16	0.501	-8.0918892	-4.0541153	449.65	LOXL4	lysyl oxidase like 4
5540	4.14e-14	6.38e-16	0.6757	-8.0819032	-5.4611951	120.74	NPY4R	neuropeptide Y receptor Y4
7706	4.18e-14	6.45e-16	0.083	-8.0804401	-0.6705193	5676.02	TRIM25	tripartite motif containing 25
105378678	4.77e-14	7.40e-16	0.8001	-8.0637336	-6.4516975	75.71	LOC105378678	uncharacterized LOC105378678
114907	5.21e-14	8.10e-16	0.6327	-8.052638	-5.0951746	790.82	FBXO32	F-box protein 32
23313	5.37e-14	8.39e-16	0.0725	-8.048399	-0.5838387	5404.64	KIAA0930	KIAA0930
3887	5.50e-14	8.62e-16	0.9463	-8.0451169	-7.6132675	15.85	KRT81	keratin 81
23186	5.51e-14	8.66e-16	0.0573	8.0445198	0.4608061	2542.31	RCOR1	REST corepressor 1
100422914	5.90e-14	9.30e-16	0.2248	-8.035707	-1.8060634	86.61	MIR4253	microRNA 4253
5328	6.06e-14	9.60e-16	0.3395	-8.0318327	-2.7265111	172.97	PLAU	plasminogen activator, urokinase
8520	6.12e-14	9.72e-16	0.0779	8.0303495	0.6255618	1314.76	HAT1	histone acetyltransferase 1
51388	6.23e-14	9.94e-16	0.0607	8.0276517	0.4869935	2383.43	NIP7	nucleolar pre-rRNA processing protein NIP7
127707	6.56e-14	1.05e-15	0.9415	-8.0209588	-7.5519011	41.13	KLHDC7A	kelch domain containing 7A
6432	6.96e-14	1.12e-15	0.0523	8.0131825	0.4193356	4110.93	SRSF7	serine and arginine rich splicing factor 7
29803	7.45e-14	1.20e-15	0.1773	-8.0044032	-1.4190403	5077.39	REPIN1	replication initiator 1
27254	7.64e-14	1.23e-15	0.2981	-8.0009224	-2.3850554	136.71	CSDC2	cold shock domain containing C2
10620	7.74e-14	1.26e-15	0.1287	7.9988513	1.0297467	918.75	ARID3B	AT-rich interaction domain 3B
5371	8.03e-14	1.31e-15	0.133	-7.9938625	-1.0632864	2627.63	PML	PML nuclear body scaffold
170679	8.79e-14	1.44e-15	0.331	-7.9822475	-2.6425121	22.64	PSORS1C1	psoriasis susceptibility 1 candidate 1
649	8.94e-14	1.47e-15	0.2096	-7.9797613	-1.6724783	3376.78	BMP1	bone morphogenetic protein 1
347735	9.96e-14	1.64e-15	0.3148	-7.9660709	-2.5077251	1842.65	SERINC2	serine incorporator 2
728113	1.11e-13	1.83e-15	0.793	-7.95211	-6.3060523	102.98	ANXA8L1	annexin A8 like 1
147949	1.12e-13	1.85e-15	0.0826	7.9510714	0.6565303	381.53	ZNF583	zinc finger protein 583
8581	1.16e-13	1.93e-15	0.7478	-7.9459584	-5.9417041	150.36	LY6D	lymphocyte antigen 6 family member D
6001	1.21e-13	2.02e-15	0.1024	-7.9401788	-0.8128556	1579.06	RGS10	regulator of G protein signaling 10
5097	1.24e-13	2.08e-15	0.1111	-7.9366908	-0.8817937	2800.03	PCDH1	protocadherin 1
25946	1.47e-13	2.47e-15	0.14	-7.9152933	-1.1083791	2307.23	ZNF385A	zinc finger protein 385A
9972	1.57e-13	2.64e-15	0.0803	7.9069351	0.6350075	3126.34	NUP153	nucleoporin 153
8718	1.58e-13	2.67e-15	0.1732	-7.9056493	-1.369281	345.07	TNFRSF25	TNF receptor superfamily member 25
3425	1.66e-13	2.82e-15	0.1521	-7.8985033	-1.2009945	1062.59	IDUA	alpha-L-iduronidase
441631	1.94e-13	3.30e-15	0.6107	-7.8788519	-4.8117077	13.88	TSPAN11	tetraspanin 11
4337	1.98e-13	3.38e-15	0.0616	-7.8761814	-0.485376	382.99	MOCS1	molybdenum cofactor synthesis 1
10807	2.05e-13	3.50e-15	0.0633	7.8715505	0.4983586	2703.87	ENTR1	endosome associated trafficking regulator 1
114757	2.10e-13	3.62e-15	0.4103	-7.8675647	-3.227906	122.59	CYGB	cytoglobin
2318	2.12e-13	3.65e-15	0.5353	-7.8662847	-4.2104639	70.09	FLNC	filamin C
101448202	2.32e-13	4.02e-15	0.2395	-7.854224	-1.8809386	62.87	LOC101448202	uncharacterized LOC101448202
684	2.32e-13	4.01e-15	0.2912	-7.8545	-2.2870607	39.17	BST2	bone marrow stromal cell antigen 2
1466	2.51e-13	4.37e-15	0.1513	7.8437018	1.1869373	524.92	CSRP2	cysteine and glycine rich protein 2
3428	2.66e-13	4.65e-15	0.5252	-7.8359503	-4.1153131	31.94	IFI16	interferon gamma inducible protein 16
114794	2.93e-13	5.13e-15	0.3758	-7.8235745	-2.9402029	444.67	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2
1665	2.97e-13	5.22e-15	0.042	7.8214353	0.3287346	4937.5	DHX15	DEAH-box helicase 15
105372338	3.09e-13	5.45e-15	1.0072	-7.8160453	-7.8719709	71.35	LOC105372338	uncharacterized LOC105372338
55690	3.09e-13	5.47e-15	0.0992	-7.8156283	-0.7750699	4380.65	PACS1	phosphofurin acidic cluster sorting protein 1
10516	3.18e-13	5.65e-15	0.5656	-7.8115549	-4.417953	34.63	FBLN5	fibulin 5
687	3.51e-13	6.24e-15	0.0781	7.7989744	0.6088511	861.93	KLF9	KLF transcription factor 9
4053	3.97e-13	7.09e-15	0.2852	-7.7828274	-2.2193609	738.85	LTBP2	latent transforming growth factor beta binding protein 2
1907	3.98e-13	7.12e-15	0.5992	-7.7822599	-4.6631475	61.46	EDN2	endothelin 2
128434	4.19e-13	7.52e-15	0.2789	-7.7753715	-2.1682303	710.46	VSTM2L	V-set and transmembrane domain containing 2 like
10206	4.45e-13	8.02e-15	0.0753	7.7673332	0.5846086	816.19	TRIM13	tripartite motif containing 13
57645	4.46e-13	8.07e-15	0.0417	7.7664633	0.3239116	2565.29	POGK	pogo transposable element derived with KRAB domain
5021	4.64e-13	8.41e-15	0.6407	-7.761282	-4.9723172	1744.84	OXTR	oxytocin receptor
4172	5.50e-13	1.00e-14	0.0665	7.7391435	0.514658	3726.37	MCM3	minichromosome maintenance complex component 3
400916	5.56e-13	1.01e-14	0.0949	-7.7375175	-0.7343323	3436.17	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10
388610	5.59e-13	1.02e-14	0.3497	-7.7363835	-2.7055843	1835.99	TRNP1	TMF1 regulated nuclear protein 1
54431	6.06e-13	1.11e-14	0.056	7.7257222	0.4329675	3315.83	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
105369340	6.15e-13	1.13e-14	0.109	-7.723412	-0.8415024	267.83	PPP1R14B-AS1	PPP1R14B antisense RNA 1
10475	6.31e-13	1.17e-14	0.7378	-7.7196413	-5.6956301	182.22	TRIM38	tripartite motif containing 38
9557	7.21e-13	1.34e-14	0.0465	7.7022742	0.3578901	3288.76	CHD1L	chromodomain helicase DNA binding protein 1 like
79966	8.30e-13	1.54e-14	0.1819	-7.6839447	-1.3977549	2221.32	SCD5	stearoyl-CoA desaturase 5
374897	8.47e-13	1.58e-14	0.7115	-7.6809083	-5.4647767	246.76	SBSN	suprabasin
9564	8.73e-13	1.63e-14	0.0941	-7.6766306	-0.7227386	3677.13	BCAR1	BCAR1 scaffold protein, Cas family member
360	1.07e-12	2.01e-14	0.443	-7.6502167	-3.3893908	170.33	AQP3	aquaporin 3 (Gill blood group)
8743	1.12e-12	2.11e-14	0.8957	-7.6439241	-6.8463952	18.26	TNFSF10	TNF superfamily member 10
7411	1.13e-12	2.13e-14	0.0737	7.6422717	0.563551	1124.44	VBP1	VHL binding protein 1
2717	1.16e-12	2.19e-14	0.178	7.6388285	1.3595993	1741.88	GLA	galactosidase alpha
23550	1.25e-12	2.37e-14	0.2979	-7.6289252	-2.2729704	151.1	PSD4	pleckstrin and Sec7 domain containing 4
57402	1.34e-12	2.57e-14	1.0194	-7.6185028	-7.7662077	62.46	S100A14	S100 calcium binding protein A14
928	1.34e-12	2.57e-14	0.1816	-7.6185391	-1.3831626	7570.19	CD9	CD9 molecule
7514	1.46e-12	2.80e-14	0.0681	7.6072008	0.518125	5956.93	XPO1	exportin 1
23406	1.72e-12	3.30e-14	0.2238	-7.5859696	-1.6976119	8978.06	COTL1	coactosin like F-actin binding protein 1
2355	1.78e-12	3.43e-14	0.1588	-7.5810894	-1.2036048	4362.52	FOSL2	FOS like 2, AP-1 transcription factor subunit
9358	1.94e-12	3.75e-14	0.1643	-7.5695504	-1.2433453	2403.16	ITGBL1	integrin subunit beta like 1
2564	2.04e-12	3.95e-14	0.9531	-7.5625804	-7.2079849	45.91	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon
84848	2.12e-12	4.11e-14	0.4555	-7.5574018	-3.44267	21.46	MIR503HG	MIR503 host gene
5129	2.31e-12	4.49e-14	0.5039	-7.5458836	-3.8023746	120.3	CDK18	cyclin dependent kinase 18
634	2.45e-12	4.79e-14	0.5945	-7.5373907	-4.480624	248.7	CEACAM1	CEA cell adhesion molecule 1
1787	2.59e-12	5.08e-14	0.1071	7.5298133	0.806486	186.53	TRDMT1	tRNA aspartic acid methyltransferase 1
302	2.59e-12	5.08e-14	0.1754	-7.52987	-1.3206665	74832.42	ANXA2	annexin A2
267004	2.63e-12	5.19e-14	0.1317	-7.5270232	-0.9916614	92.77	PGBD3	piggyBac transposable element derived 3
2000	2.71e-12	5.36e-14	0.0929	-7.5228597	-0.6987746	1061.24	ELF4	E74 like ETS transcription factor 4
2553	3.19e-12	6.33e-14	0.0521	7.501056	0.3905771	800.77	GABPB1	GA binding protein transcription factor subunit beta 1
113026	3.36e-12	6.69e-14	0.2785	-7.4938535	-2.08735	12179.96	PLCD3	phospholipase C delta 3
51072	3.39e-12	6.76e-14	0.045	7.492421	0.3369284	1316.16	MEMO1	mediator of cell motility 1
1947	3.40e-12	6.80e-14	0.2207	-7.4916072	-1.6530535	3615.12	EFNB1	ephrin B1
221476	3.72e-12	7.45e-14	0.6864	-7.4796351	-5.1339533	23.96	PI16	peptidase inhibitor 16
9709	3.77e-12	7.61e-14	0.0956	-7.4769094	-0.714822	1827.61	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1
80271	3.77e-12	7.60e-14	0.1144	7.477065	0.8551134	3213.84	ITPKC	inositol-trisphosphate 3-kinase C
113791	3.90e-12	7.89e-14	0.3726	-7.4721623	-2.7840355	196.68	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
86	4.00e-12	8.11e-14	0.0758	7.4685409	0.5662779	1908.15	ACTL6A	actin like 6A
3338	4.23e-12	8.59e-14	0.0936	-7.4609224	-0.6982176	718.3	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4
1299	4.32e-12	8.80e-14	0.3005	-7.4576945	-2.2408844	141.5	COL9A3	collagen type IX alpha 3 chain
22874	4.53e-12	9.27e-14	0.3498	-7.450963	-2.6065772	18.83	PLEKHA6	pleckstrin homology domain containing A6
112268296	4.72e-12	9.67e-14	0.465	-7.4452999	-3.4622625	18.47	LOC112268296	
54434	5.57e-12	1.14e-13	0.1363	-7.4230151	-1.0118025	2336.49	SSH1	slingshot protein phosphatase 1
90576	5.68e-12	1.17e-13	0.1159	7.4201397	0.8601116	155.34	ZNF799	zinc finger protein 799
822	5.88e-12	1.22e-13	0.3958	-7.4151156	-2.9351731	323.87	CAPG	capping actin protein, gelsolin like
2589	6.23e-12	1.29e-13	0.0789	-7.4070601	-0.5842558	2904.14	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
81550	6.76e-12	1.40e-13	0.072	7.3958628	0.5328022	655.77	TDRD3	tudor domain containing 3
375790	7.10e-12	1.48e-13	0.1269	-7.3887647	-0.9378039	20762.5	AGRN	agrin
7572	7.10e-12	1.48e-13	0.0732	7.3886495	0.5411239	1667.42	ZNF24	zinc finger protein 24
5768	7.36e-12	1.54e-13	0.1097	-7.3834994	-0.8101026	8219	QSOX1	quiescin sulfhydryl oxidase 1
89797	7.36e-12	1.55e-13	0.6878	-7.3831921	-5.0785252	284.77	NAV2	neuron navigator 2
84296	7.47e-12	1.57e-13	0.0712	7.3807518	0.5257083	585.39	GINS4	GINS complex subunit 4
9435	8.29e-12	1.75e-13	0.3629	-7.3666809	-2.6731469	383.47	CHST2	carbohydrate sulfotransferase 2
1407	9.14e-12	1.93e-13	0.1274	7.3532203	0.936954	1825.01	CRY1	cryptochrome circadian regulator 1
79868	9.22e-12	1.96e-13	0.1273	7.3517054	0.9356832	1903.96	ALG13	ALG13 UDP-N-acetylglucosaminyltransferase subunit
2074	1.01e-11	2.15e-13	0.1396	-7.3390386	-1.0247373	594.83	ERCC6	ERCC excision repair 6, chromatin remodeling factor
6337	1.09e-11	2.32e-13	0.562	-7.3289254	-4.1190135	67.15	SCNN1A	sodium channel epithelial 1 subunit alpha
10954	1.16e-11	2.48e-13	0.0848	-7.3201071	-0.620608	2184.33	PDIA5	protein disulfide isomerase family A member 5
3437	1.18e-11	2.53e-13	0.4115	-7.317125	-3.0108119	85.69	IFIT3	interferon induced protein with tetratricopeptide repeats 3
23612	1.21e-11	2.59e-13	0.2032	-7.3140766	-1.4862288	8561.66	PHLDA3	pleckstrin homology like domain family A member 3
100422894	1.27e-11	2.74e-13	0.9687	-7.3068145	-7.0780237	28.34	MIR4260	microRNA 4260
10602	1.31e-11	2.84e-13	0.0873	-7.3018825	-0.6373775	281.18	CDC42EP3	CDC42 effector protein 3
115701	1.32e-11	2.85e-13	0.6742	-7.3012708	-4.9226749	49.73	ALPK2	alpha kinase 2
51278	1.35e-11	2.93e-13	0.2113	-7.2975042	-1.5418209	2363.56	IER5	immediate early response 5
338382	1.35e-11	2.94e-13	0.9518	-7.297045	-6.9454598	257.35	RAB7B	RAB7B, member RAS oncogene family
55080	1.39e-11	3.04e-13	0.1269	-7.2924364	-0.9250832	268.2	TAPBPL	TAP binding protein like
1660	1.48e-11	3.24e-13	0.0385	7.2838902	0.2802951	9352.49	DHX9	DExH-box helicase 9
7762	1.53e-11	3.37e-13	0.125	7.2788683	0.9101674	250.61	ZNF215	zinc finger protein 215
51109	1.55e-11	3.41e-13	0.0681	7.2771996	0.4958065	1844.04	RDH11	retinol dehydrogenase 11
2264	1.59e-11	3.51e-13	0.1146	7.2733782	0.8336023	604.48	FGFR4	fibroblast growth factor receptor 4
80833	1.62e-11	3.59e-13	0.6044	-7.2700738	-4.3940968	151.52	APOL3	apolipoprotein L3
375033	1.65e-11	3.66e-13	0.477	-7.2675543	-3.4663073	54.78	PEAR1	platelet endothelial aggregation receptor 1
57104	1.69e-11	3.76e-13	0.1398	-7.2640611	-1.0156521	2672.13	PNPLA2	patatin like phospholipase domain containing 2
8624	1.82e-11	4.05e-13	0.0655	7.2537967	0.4749272	1285.98	PSMG1	proteasome assembly chaperone 1
440	1.94e-11	4.35e-13	0.1258	7.244307	0.9116409	933.15	ASNS	asparagine synthetase (glutamine-hydrolyzing)
84549	1.97e-11	4.42e-13	0.0749	7.2420054	0.5426144	1094	MAK16	MAK16 homolog
3855	2.01e-11	4.52e-13	0.6674	-7.2389759	-4.8311419	63.42	KRT7	keratin 7
553103	2.11e-11	4.74e-13	0.2979	-7.2325081	-2.1542329	52.38	MIR3936HG	MIR3936 host gene
23256	2.23e-11	5.04e-13	0.0527	7.2241682	0.3806682	1799.42	SCFD1	sec1 family domain containing 1
3622	2.71e-11	6.16e-13	0.1168	7.1969793	0.8407911	503.85	ING2	inhibitor of growth family member 2
2323	2.71e-11	6.15e-13	0.3909	-7.1970821	-2.8134868	27.47	FLT3LG	fms related receptor tyrosine kinase 3 ligand
440026	2.81e-11	6.39e-13	0.1883	7.1919823	1.3539329	2031.67	TMEM41B	transmembrane protein 41B
10318	2.86e-11	6.53e-13	0.1789	-7.1889497	-1.2859517	7001.53	TNIP1	TNFAIP3 interacting protein 1
3352	2.88e-11	6.58e-13	0.3611	-7.187886	-2.5953008	207.24	HTR1D	5-hydroxytryptamine receptor 1D
80724	2.89e-11	6.64e-13	0.0566	-7.1866183	-0.4065978	2110.12	ACAD10	acyl-CoA dehydrogenase family member 10
25942	2.89e-11	6.64e-13	0.0797	7.1867499	0.5726368	3484.81	SIN3A	SIN3 transcription regulator family member A
5187	3.29e-11	7.57e-13	0.1637	7.1687711	1.1734569	1370.63	PER1	period circadian regulator 1
9474	3.36e-11	7.76e-13	0.0654	7.1653572	0.468889	951.29	ATG5	autophagy related 5
100652739	3.49e-11	8.06e-13	0.3372	-7.1600605	-2.4145627	28.6	RAET1E-AS1	RAET1E antisense RNA 1
2146	3.64e-11	8.44e-13	0.1015	7.1538517	0.7262093	878.58	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
119395	3.79e-11	8.81e-13	0.7064	-7.1478495	-5.0490439	17.81	CALHM3	calcium homeostasis modulator 3
345651	4.27e-11	9.95e-13	0.7572	-7.1311826	-5.3999098	109.06	ACTBL2	actin beta like 2
8412	4.76e-11	1.11e-12	0.3014	-7.1157824	-2.144483	1259.84	BCAR3	BCAR3 adaptor protein, NSP family member
55818	4.80e-11	1.12e-12	0.0911	7.1144527	0.6479698	2614.68	KDM3A	lysine demethylase 3A
22801	5.05e-11	1.19e-12	0.7662	-7.1070072	-5.4453885	161.65	ITGA11	integrin subunit alpha 11
51291	5.57e-11	1.31e-12	0.0736	-7.093085	-0.5223594	979.47	GMIP	GEM interacting protein
10098	5.73e-11	1.35e-12	0.4752	-7.0889053	-3.3687178	41.05	TSPAN5	tetraspanin 5
7764	6.50e-11	1.54e-12	0.0851	7.0711127	0.6015703	9038.01	ZNF217	zinc finger protein 217
338440	7.24e-11	1.72e-12	0.2322	-7.0558002	-1.6383488	68.28	ANO9	anoctamin 9
307	7.42e-11	1.76e-12	0.1136	-7.0521517	-0.8008621	3490.73	ANXA4	annexin A4
8892	7.47e-11	1.78e-12	0.0669	7.0508491	0.4714012	2821.48	EIF2B2	eukaryotic translation initiation factor 2B subunit beta
284080	7.98e-11	1.90e-12	0.413	-7.0412677	-2.9081131	28.67	PICART1	p53 inducible cancer associated RNA transcript 1
163732	8.03e-11	1.92e-12	0.3447	-7.0401936	-2.4270579	124	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
10103	8.34e-11	2.00e-12	0.5202	-7.0345625	-3.6593417	60.19	TSPAN1	tetraspanin 1
8848	9.76e-11	2.35e-12	0.1549	-7.0120017	-1.0862775	5345.15	TSC22D1	TSC22 domain family member 1
115509	9.76e-11	2.36e-12	0.0682	7.011523	0.4782227	549.88	ZNF689	zinc finger protein 689
3965	9.76e-11	2.36e-12	0.6345	-7.0115144	-4.4485169	116.62	LGALS9	galectin 9
51715	9.97e-11	2.41e-12	0.0721	7.0082192	0.5055695	682.53	RAB23	RAB23, member RAS oncogene family
513	1.02e-10	2.47e-12	0.0936	-7.0048513	-0.6555886	4900.85	ATP5F1D	ATP synthase F1 subunit delta
64073	1.02e-10	2.47e-12	0.3178	-7.004909	-2.2260901	105.6	C19orf33	chromosome 19 open reading frame 33
23333	1.07e-10	2.60e-12	0.1055	6.9980302	0.7381064	1909.56	DPY19L1	dpy-19 like C-mannosyltransferase 1
7090	1.09e-10	2.65e-12	0.1504	-6.9950374	-1.0521548	2872.58	TLE3	TLE family member 3, transcriptional corepressor
23654	1.12e-10	2.74e-12	0.1808	-6.9902958	-1.263861	21279.65	PLXNB2	plexin B2
55191	1.16e-10	2.84e-12	0.0715	-6.9856634	-0.4998197	3608.63	NADSYN1	NAD synthetase 1
10449	1.22e-10	2.99e-12	0.0892	6.9779686	0.6224029	1334.72	ACAA2	acetyl-CoA acyltransferase 2
51304	1.25e-10	3.08e-12	0.0333	-6.9740987	-0.2322975	2785.26	ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3
90853	1.26e-10	3.11e-12	1.0128	-6.9727511	-7.0623149	669.48	SPOCD1	SPOC domain containing 1
54498	1.27e-10	3.14e-12	0.2851	-6.9714173	-1.9877396	1034.59	SMOX	spermine oxidase
11309	1.30e-10	3.21e-12	0.9561	-6.9679976	-6.6622056	185.93	SLCO2B1	solute carrier organic anion transporter family member 2B1
103021296	1.31e-10	3.27e-12	0.9935	-6.965803	-6.9206233	55.06	SLC26A9-AS1	SLC26A9 and RAB7B antisense RNA 1
23762	1.32e-10	3.30e-12	0.2217	-6.964433	-1.5439158	750.03	OSBP2	oxysterol binding protein 2
933	1.40e-10	3.50e-12	0.6485	-6.9560376	-4.5109187	60.04	CD22	CD22 molecule
200014	1.50e-10	3.75e-12	0.0297	6.9462286	0.2062542	3060.47	CC2D1B	coiled-coil and C2 domain containing 1B
6876	1.63e-10	4.10e-12	0.2113	-6.933668	-1.4652939	3436.41	TAGLN	transgelin
80169	1.63e-10	4.10e-12	0.0814	6.9336913	0.5642908	1535.87	CTC1	CST telomere replication complex component 1
309	1.63e-10	4.12e-12	0.0481	-6.9329915	-0.3338127	6458.17	ANXA6	annexin A6
11067	1.64e-10	4.16e-12	0.6486	-6.93176	-4.4958513	56.37	DEPP1	DEPP autophagy regulator 1
176	1.82e-10	4.60e-12	0.5667	-6.9174303	-3.9199242	42.74	ACAN	aggrecan
2152	1.89e-10	4.80e-12	0.6337	-6.9113089	-4.3797993	104.5	F3	coagulation factor III, tissue factor
23560	1.89e-10	4.81e-12	0.0701	6.9111072	0.4846016	5443.82	GTPBP4	GTP binding protein 4
116064	1.93e-10	4.92e-12	0.0665	6.9079539	0.4594652	1109.24	LRRC58	leucine rich repeat containing 58
3604	1.95e-10	4.99e-12	0.8697	-6.9058842	-6.0057556	220.56	TNFRSF9	TNF receptor superfamily member 9
54867	2.01e-10	5.15e-12	0.0563	-6.9014896	-0.3884722	4869.84	TMEM214	transmembrane protein 214
5054	2.01e-10	5.17e-12	0.9338	-6.9009457	-6.4443124	8087.37	SERPINE1	serpin family E member 1
26119	2.02e-10	5.20e-12	0.0778	-6.9001051	-0.5370567	1609.25	LDLRAP1	low density lipoprotein receptor adaptor protein 1
1456	2.04e-10	5.27e-12	0.0578	6.8981052	0.3987335	931.72	CSNK1G3	casein kinase 1 gamma 3
4927	2.06e-10	5.32e-12	0.0533	6.8966576	0.3679294	1951.8	NUP88	nucleoporin 88
105371064	2.09e-10	5.42e-12	0.3407	-6.894077	-2.3486987	35.58	LOC105371064	uncharacterized LOC105371064
11282	2.14e-10	5.56e-12	0.1453	-6.8904699	-1.0011188	8865.09	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
4318	2.20e-10	5.72e-12	1.2439	-6.8864122	-8.5660677	6824.16	MMP9	matrix metallopeptidase 9
2810	2.26e-10	5.88e-12	0.4507	-6.8826176	-3.101876	439.66	SFN	stratifin
203	2.27e-10	5.93e-12	0.1052	-6.8812712	-0.7237052	2341.21	AK1	adenylate kinase 1
7139	2.33e-10	6.09e-12	1.1755	-6.8774908	-8.0844967	207.98	TNNT2	troponin T2, cardiac type
6280	2.38e-10	6.25e-12	1.0339	-6.8738646	-7.1066822	53.42	S100A9	S100 calcium binding protein A9
124222	2.53e-10	6.66e-12	0.1621	6.8647857	1.1125575	2516.82	PAQR4	progestin and adipoQ receptor family member 4
